date,Usage_kWh,Lagging_Current_Reactive_Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2_tCO2_,Lagging_Current_Power_Factor,Leading_Current_Power_Factor,DateTime,Temperature_C,Humidity_Pct
03/01/2018 10:30,58.07,12.24,0.0,0.03,97.85,100.0,2018-01-03T10:30:00.0,-21.0,76.7
03/01/2018 10:45,67.03,15.08,0.0,0.03,97.56,100.0,2018-01-03T10:45:00.0,-17.1,77.8
03/01/2018 11:00,74.59,31.64,0.04,0.03,92.06,100.0,2018-01-03T11:00:00.0,-21.5,74.9
03/01/2018 11:15,57.56,23.9,0.0,0.03,92.36,100.0,2018-01-03T11:15:00.0,-14.8,75.6
03/01/2018 11:30,78.62,48.06,0.0,0.04,85.32,100.0,2018-01-03T11:30:00.0,-15.2,72.0
03/01/2018 11:45,69.16,44.17,0.0,0.03,84.28,100.0,2018-01-03T11:45:00.0,-13.3,72.8
03/01/2018 12:00,74.05,44.78,0.0,0.03,85.57,100.0,2018-01-03T12:00:00.0,-17.8,76.6
03/01/2018 12:15,11.27,0.5,20.45,0.01,99.9,48.27,2018-01-03T12:15:00.0,-21.7,73.0
03/01/2018 12:30,8.21,0.0,26.21,0.0,100.0,29.89,2018-01-03T12:30:00.0,-14.8,71.1
03/01/2018 12:45,8.14,0.0,25.56,0.0,100.0,30.34,2018-01-03T12:45:00.0,-17.0,72.0
03/01/2018 13:00,7.7,0.0,25.74,0.0,100.0,28.66,2018-01-03T13:00:00.0,-13.8,76.2
03/01/2018 13:15,51.26,21.38,6.08,0.02,92.29,99.3,2018-01-03T13:15:00.0,-11.3,72.6
03/01/2018 13:30,52.7,13.64,0.0,0.02,96.81,100.0,2018-01-03T13:30:00.0,-15.6,72.0
03/01/2018 13:45,55.84,17.24,0.0,0.03,95.55,100.0,2018-01-03T13:45:00.0,-17.3,76.4
03/01/2018 14:00,57.2,17.32,0.0,0.03,95.71,100.0,2018-01-03T14:00:00.0,-16.8,67.6
03/01/2018 14:15,76.57,30.6,0.0,0.04,92.86,100.0,2018-01-03T14:15:00.0,-14.9,70.7
03/01/2018 14:30,61.13,20.45,0.0,0.03,94.83,100.0,2018-01-03T14:30:00.0,-17.4,76.3
03/01/2018 14:45,66.74,26.42,0.0,0.03,92.98,100.0,2018-01-03T14:45:00.0,-17.9,69.4
03/01/2018 15:00,55.8,16.42,0.0,0.03,95.93,100.0,2018-01-03T15:00:00.0,-16.1,68.5
03/01/2018 15:15,57.46,18.25,0.0,0.03,95.31,100.0,2018-01-03T15:15:00.0,-12.8,70.5
03/01/2018 15:30,71.28,28.08,0.0,0.03,93.04,100.0,2018-01-03T15:30:00.0,-14.5,66.3
03/01/2018 15:45,73.15,28.62,0.0,0.03,93.13,100.0,2018-01-03T15:45:00.0,-16.3,70.5
03/01/2018 16:00,68.98,25.81,0.0,0.03,93.66,100.0,2018-01-03T16:00:00.0,-17.9,67.5
03/01/2018 16:15,85.0,27.79,0.0,0.04,95.05,100.0,2018-01-03T16:15:00.0,-15.7,69.9
03/01/2018 16:30,116.53,41.9,0.0,0.05,94.1,100.0,2018-01-03T16:30:00.0,-14.3,70.6
03/01/2018 16:45,118.62,39.06,0.0,0.05,94.98,100.0,2018-01-03T16:45:00.0,-18.1,68.9
03/01/2018 17:00,105.05,35.64,0.0,0.05,94.7,100.0,2018-01-03T17:00:00.0,-16.6,68.6
03/01/2018 17:15,140.51,52.96,0.0,0.06,93.57,100.0,2018-01-03T17:15:00.0,-15.1,67.7
03/01/2018 17:30,114.01,41.15,0.0,0.05,94.06,100.0,2018-01-03T17:30:00.0,-14.9,68.8
03/01/2018 17:45,125.96,39.2,0.0,0.06,95.48,100.0,2018-01-03T17:45:00.0,-16.3,70.1
03/01/2018 18:00,73.62,13.25,1.69,0.03,98.42,99.97,2018-01-03T18:00:00.0,-15.6,69.7
03/01/2018 18:15,36.22,12.74,0.54,0.02,94.33,99.99,2018-01-03T18:15:00.0,-18.0,71.6
03/01/2018 18:30,39.82,18.43,0.0,0.02,90.75,100.0,2018-01-03T18:30:00.0,-18.1,71.7
03/01/2018 18:45,37.08,4.18,1.94,0.02,99.37,99.86,2018-01-03T18:45:00.0,-15.8,68.3
03/01/2018 19:00,42.98,5.47,0.18,0.02,99.2,100.0,2018-01-03T19:00:00.0,-16.2,68.5
03/01/2018 19:15,37.94,0.86,1.58,0.02,99.97,99.91,2018-01-03T19:15:00.0,-15.3,67.3
03/01/2018 19:30,39.71,3.74,0.79,0.02,99.56,99.98,2018-01-03T19:30:00.0,-16.7,66.7
03/01/2018 19:45,43.2,5.69,0.18,0.02,99.14,100.0,2018-01-03T19:45:00.0,-17.8,70.9
03/01/2018 20:00,37.33,1.19,1.66,0.02,99.95,99.9,2018-01-03T20:00:00.0,-18.0,79.8
03/01/2018 20:15,41.0,5.62,0.54,0.02,99.07,99.99,2018-01-03T20:15:00.0,-17.0,73.1
03/01/2018 20:30,37.3,2.88,1.22,0.02,99.7,99.95,2018-01-03T20:30:00.0,-17.9,75.3
03/01/2018 20:45,32.72,2.02,6.98,0.02,99.81,97.8,2018-01-03T20:45:00.0,-17.4,67.3
03/01/2018 21:00,9.83,0.0,23.83,0.0,100.0,38.13,2018-01-03T21:00:00.0,-17.9,68.7
03/01/2018 21:15,7.96,0.0,24.8,0.0,100.0,30.56,2018-01-03T21:15:00.0,-15.2,68.1
03/01/2018 21:30,5.44,0.0,26.82,0.0,100.0,19.88,2018-01-03T21:30:00.0,-19.0,77.0
03/01/2018 21:45,5.11,0.0,26.78,0.0,100.0,18.74,2018-01-03T21:45:00.0,-19.6,73.2
03/01/2018 22:00,5.18,0.0,26.78,0.0,100.0,18.99,2018-01-03T22:00:00.0,-21.1,74.1
03/01/2018 22:15,4.97,1.91,15.16,0.0,93.34,31.15,2018-01-03T22:15:00.0,-18.6,73.9
03/01/2018 22:30,4.75,5.26,0.0,0.0,67.02,100.0,2018-01-03T22:30:00.0,-21.3,76.6
03/01/2018 22:45,4.64,5.15,0.0,0.0,66.94,100.0,2018-01-03T22:45:00.0,-19.5,74.2
03/01/2018 23:00,4.64,4.97,0.0,0.0,68.24,100.0,2018-01-03T23:00:00.0,-19.0,76.0
03/01/2018 23:15,4.72,4.39,0.0,0.0,73.22,100.0,2018-01-03T23:15:00.0,-21.3,81.4
03/01/2018 23:30,4.61,4.25,0.0,0.0,73.52,100.0,2018-01-03T23:30:00.0,-18.9,75.4
03/01/2018 23:45,4.57,4.43,0.0,0.0,71.8,100.0,2018-01-03T23:45:00.0,-21.6,77.2
03/01/2018 00:00,4.57,4.5,0.0,0.0,71.25,100.0,2018-01-03T00:00:00.0,-20.7,77.0
04/01/2018 00:15,4.61,4.57,0.0,0.0,71.02,100.0,2018-01-04T00:15:00.0,-23.7,75.3
04/01/2018 00:30,4.64,4.57,0.0,0.0,71.25,100.0,2018-01-04T00:30:00.0,-26.0,72.3
04/01/2018 00:45,4.64,4.68,0.0,0.0,70.41,100.0,2018-01-04T00:45:00.0,-26.9,71.3
04/01/2018 01:00,4.61,4.79,0.0,0.0,69.34,100.0,2018-01-04T01:00:00.0,-25.1,76.0
04/01/2018 01:15,4.61,4.64,0.0,0.0,70.48,100.0,2018-01-04T01:15:00.0,-24.3,73.2
04/01/2018 01:30,4.61,4.93,0.0,0.0,68.3,100.0,2018-01-04T01:30:00.0,-28.5,81.1
04/01/2018 01:45,4.68,4.64,0.0,0.0,71.01,100.0,2018-01-04T01:45:00.0,-24.8,76.4
04/01/2018 02:00,4.64,4.79,0.0,0.0,69.58,100.0,2018-01-04T02:00:00.0,-28.9,75.2
04/01/2018 02:15,4.61,4.75,0.0,0.0,69.65,100.0,2018-01-04T02:15:00.0,-27.1,69.2
04/01/2018 02:30,4.64,4.9,0.0,0.0,68.76,100.0,2018-01-04T02:30:00.0,-25.4,77.0
04/01/2018 02:45,4.61,4.9,0.0,0.0,68.52,100.0,2018-01-04T02:45:00.0,-25.3,76.3
04/01/2018 03:00,4.68,4.93,0.0,0.0,68.85,100.0,2018-01-04T03:00:00.0,-25.1,76.6
04/01/2018 03:15,4.68,5.0,0.0,0.0,68.34,100.0,2018-01-04T03:15:00.0,-24.8,73.1
04/01/2018 03:30,4.61,4.86,0.0,0.0,68.82,100.0,2018-01-04T03:30:00.0,-20.3,81.0
04/01/2018 03:45,4.61,4.86,0.0,0.0,68.82,100.0,2018-01-04T03:45:00.0,-25.3,74.2
04/01/2018 04:00,4.68,5.15,0.0,0.0,67.25,100.0,2018-01-04T04:00:00.0,-25.8,73.7
04/01/2018 04:15,4.61,4.72,0.0,0.0,69.87,100.0,2018-01-04T04:15:00.0,-23.9,77.8
04/01/2018 04:30,4.64,4.72,0.0,0.0,70.1,100.0,2018-01-04T04:30:00.0,-26.5,76.7
04/01/2018 04:45,4.64,4.54,0.0,0.0,71.48,100.0,2018-01-04T04:45:00.0,-25.7,74.1
04/01/2018 05:00,4.61,4.64,0.0,0.0,70.48,100.0,2018-01-04T05:00:00.0,-26.9,82.9
04/01/2018 05:15,4.61,4.5,0.0,0.0,71.56,100.0,2018-01-04T05:15:00.0,-26.8,68.0
04/01/2018 05:30,4.64,4.5,0.0,0.0,71.79,100.0,2018-01-04T05:30:00.0,-23.9,72.4
04/01/2018 05:45,4.61,4.39,0.0,0.0,72.42,100.0,2018-01-04T05:45:00.0,-23.2,76.3
04/01/2018 06:00,4.61,4.54,0.0,0.0,71.25,100.0,2018-01-04T06:00:00.0,-23.5,68.8
04/01/2018 06:15,4.61,4.64,0.0,0.0,70.48,100.0,2018-01-04T06:15:00.0,-25.0,83.2
04/01/2018 06:30,4.64,4.82,0.0,0.0,69.35,100.0,2018-01-04T06:30:00.0,-27.7,76.2
04/01/2018 06:45,4.57,4.68,0.0,0.0,69.86,100.0,2018-01-04T06:45:00.0,-26.3,72.2
04/01/2018 07:00,4.64,4.57,0.0,0.0,71.25,100.0,2018-01-04T07:00:00.0,-25.4,77.1
04/01/2018 07:15,4.54,4.61,0.0,0.0,70.17,100.0,2018-01-04T07:15:00.0,-24.2,67.1
04/01/2018 07:30,5.36,4.79,0.0,0.0,74.56,100.0,2018-01-04T07:30:00.0,-23.4,74.1
04/01/2018 07:45,7.06,4.9,0.0,0.0,82.15,100.0,2018-01-04T07:45:00.0,-22.5,80.1
04/01/2018 08:00,7.81,4.68,0.0,0.0,85.78,100.0,2018-01-04T08:00:00.0,-25.3,73.8
04/01/2018 08:15,83.23,51.73,0.0,0.04,84.93,100.0,2018-01-04T08:15:00.0,-21.2,70.7
04/01/2018 08:30,136.19,74.88,0.0,0.06,87.63,100.0,2018-01-04T08:30:00.0,-22.1,70.3
04/01/2018 08:45,108.29,75.82,0.0,0.05,81.92,100.0,2018-01-04T08:45:00.0,-23.3,72.6
04/01/2018 09:00,131.18,53.6,0.0,0.06,92.57,100.0,2018-01-04T09:00:00.0,-22.6,73.2
04/01/2018 09:15,136.04,56.7,0.0,0.06,92.3,100.0,2018-01-04T09:15:00.0,-23.4,70.6
04/01/2018 09:30,128.02,46.22,0.0,0.06,94.06,100.0,2018-01-04T09:30:00.0,-24.6,72.4
04/01/2018 09:45,132.84,53.53,0.0,0.06,92.75,100.0,2018-01-04T09:45:00.0,-23.5,70.9
04/01/2018 10:00,111.49,39.17,0.0,0.05,94.35,100.0,2018-01-04T10:00:00.0,-22.1,67.5
04/01/2018 10:15,124.78,38.95,0.0,0.06,95.46,100.0,2018-01-04T10:15:00.0,-25.0,72.6
04/01/2018 10:30,96.66,30.89,0.0,0.04,95.25,100.0,2018-01-04T10:30:00.0,-23.7,65.4
04/01/2018 10:45,128.81,41.04,0.0,0.06,95.28,100.0,2018-01-04T10:45:00.0,-23.8,73.7
04/01/2018 11:00,78.37,28.94,0.0,0.04,93.81,100.0,2018-01-04T11:00:00.0,-24.4,66.1
04/01/2018 11:15,104.8,59.04,0.0,0.05,87.13,100.0,2018-01-04T11:15:00.0,-18.3,68.8
04/01/2018 11:30,131.83,61.2,0.0,0.06,90.7,100.0,2018-01-04T11:30:00.0,-21.5,68.9
04/01/2018 11:45,113.11,60.19,0.0,0.05,88.28,100.0,2018-01-04T11:45:00.0,-22.2,68.7
04/01/2018 12:00,128.05,60.55,0.0,0.06,90.4,100.0,2018-01-04T12:00:00.0,-25.0,68.5
04/01/2018 12:15,14.15,3.78,18.79,0.01,96.61,60.16,2018-01-04T12:15:00.0,-22.0,64.4
04/01/2018 12:30,7.85,0.0,26.39,0.0,100.0,28.51,2018-01-04T12:30:00.0,-22.0,67.9
04/01/2018 12:45,7.02,0.0,26.89,0.0,100.0,25.26,2018-01-04T12:45:00.0,-23.5,67.4
04/01/2018 13:00,7.63,0.07,26.46,0.0,100.0,27.71,2018-01-04T13:00:00.0,-22.2,64.0
04/01/2018 13:15,78.37,21.24,1.19,0.04,96.52,99.99,2018-01-04T13:15:00.0,-21.9,75.2
04/01/2018 13:30,135.43,51.95,0.0,0.06,93.37,100.0,2018-01-04T13:30:00.0,-20.5,67.8
04/01/2018 13:45,105.12,33.66,0.0,0.05,95.24,100.0,2018-01-04T13:45:00.0,-20.4,69.2
04/01/2018 14:00,120.6,41.4,0.0,0.06,94.58,100.0,2018-01-04T14:00:00.0,-23.4,68.7
04/01/2018 14:15,117.97,41.72,0.0,0.05,94.28,100.0,2018-01-04T14:15:00.0,-21.7,64.3
04/01/2018 14:30,121.93,43.56,0.0,0.06,94.17,100.0,2018-01-04T14:30:00.0,-20.3,66.4
04/01/2018 14:45,121.07,44.35,0.0,0.06,93.9,100.0,2018-01-04T14:45:00.0,-21.5,67.1
04/01/2018 15:00,115.42,38.45,0.0,0.05,94.87,100.0,2018-01-04T15:00:00.0,-19.5,61.6
04/01/2018 15:15,115.49,41.15,0.0,0.05,94.2,100.0,2018-01-04T15:15:00.0,-20.5,65.7
04/01/2018 15:30,101.92,39.06,0.0,0.05,93.38,100.0,2018-01-04T15:30:00.0,-23.7,63.8
04/01/2018 15:45,138.06,51.8,0.0,0.06,93.63,100.0,2018-01-04T15:45:00.0,-25.9,63.7
04/01/2018 16:00,118.94,49.97,0.0,0.05,92.19,100.0,2018-01-04T16:00:00.0,-20.2,65.0
04/01/2018 16:15,144.29,54.94,0.0,0.07,93.45,100.0,2018-01-04T16:15:00.0,-25.7,69.6
04/01/2018 16:30,88.27,28.73,0.0,0.04,95.09,100.0,2018-01-04T16:30:00.0,-21.2,66.4
04/01/2018 16:45,119.99,38.99,0.0,0.06,95.1,100.0,2018-01-04T16:45:00.0,-18.4,64.1
04/01/2018 17:00,97.63,37.26,0.0,0.04,93.43,100.0,2018-01-04T17:00:00.0,-21.4,66.8
04/01/2018 17:15,130.61,43.88,0.0,0.06,94.79,100.0,2018-01-04T17:15:00.0,-22.6,64.3
04/01/2018 17:30,122.04,51.44,0.0,0.06,92.15,100.0,2018-01-04T17:30:00.0,-21.6,67.0
04/01/2018 17:45,43.06,1.94,3.46,0.02,99.9,99.68,2018-01-04T17:45:00.0,-22.4,73.2
04/01/2018 18:00,65.38,7.09,2.12,0.03,99.42,99.95,2018-01-04T18:00:00.0,-21.8,66.9
04/01/2018 18:15,39.71,16.24,0.54,0.02,92.56,99.99,2018-01-04T18:15:00.0,-19.5,68.1
04/01/2018 18:30,51.59,33.34,0.0,0.02,83.99,100.0,2018-01-04T18:30:00.0,-23.3,66.0
04/01/2018 18:45,46.4,15.26,0.0,0.02,94.99,100.0,2018-01-04T18:45:00.0,-19.5,66.8
04/01/2018 19:00,67.18,28.55,0.0,0.03,92.03,100.0,2018-01-04T19:00:00.0,-21.2,69.6
04/01/2018 19:15,53.39,18.0,0.0,0.02,94.76,100.0,2018-01-04T19:15:00.0,-24.0,73.9
04/01/2018 19:30,52.74,16.31,0.0,0.02,95.54,100.0,2018-01-04T19:30:00.0,-24.5,69.4
04/01/2018 19:45,69.84,38.88,0.0,0.03,87.37,100.0,2018-01-04T19:45:00.0,-24.9,72.2
04/01/2018 20:00,51.16,17.93,0.0,0.02,94.37,100.0,2018-01-04T20:00:00.0,-24.1,69.2
04/01/2018 20:15,64.58,28.58,0.0,0.03,91.45,100.0,2018-01-04T20:15:00.0,-22.4,72.8
04/01/2018 20:30,69.3,39.92,0.0,0.03,86.65,100.0,2018-01-04T20:30:00.0,-26.2,73.2
04/01/2018 20:45,46.62,11.99,0.04,0.02,96.85,100.0,2018-01-04T20:45:00.0,-24.4,65.7
04/01/2018 21:00,36.22,3.1,2.77,0.02,99.64,99.71,2018-01-04T21:00:00.0,-21.3,68.4
04/01/2018 21:15,8.28,0.0,24.08,0.0,100.0,32.52,2018-01-04T21:15:00.0,-26.0,69.8
04/01/2018 21:30,6.08,0.0,25.56,0.0,100.0,23.14,2018-01-04T21:30:00.0,-22.7,69.4
04/01/2018 21:45,5.26,0.0,25.78,0.0,100.0,19.99,2018-01-04T21:45:00.0,-25.2,75.6
04/01/2018 22:00,5.15,0.0,25.85,0.0,100.0,19.54,2018-01-04T22:00:00.0,-26.8,62.4
04/01/2018 22:15,5.04,2.16,14.65,0.0,91.91,32.53,2018-01-04T22:15:00.0,-23.4,68.6
04/01/2018 22:30,4.82,6.37,0.0,0.0,60.34,100.0,2018-01-04T22:30:00.0,-23.2,75.3
04/01/2018 22:45,4.75,6.34,0.0,0.0,59.96,100.0,2018-01-04T22:45:00.0,-23.8,68.6
04/01/2018 23:00,4.79,6.01,0.0,0.0,62.33,100.0,2018-01-04T23:00:00.0,-23.5,69.3
04/01/2018 23:15,4.64,5.18,0.0,0.0,66.72,100.0,2018-01-04T23:15:00.0,-21.5,70.8
04/01/2018 23:30,4.64,4.79,0.0,0.0,69.58,100.0,2018-01-04T23:30:00.0,-26.1,74.2
04/01/2018 23:45,4.61,5.04,0.0,0.0,67.49,100.0,2018-01-04T23:45:00.0,-26.6,72.9
04/01/2018 00:00,4.64,5.04,0.0,0.0,67.73,100.0,2018-01-04T00:00:00.0,-23.5,76.3
05/01/2018 00:15,4.72,5.15,0.0,0.0,67.57,100.0,2018-01-05T00:15:00.0,-21.1,73.6
05/01/2018 00:30,4.68,5.22,0.0,0.0,66.75,100.0,2018-01-05T00:30:00.0,-19.5,80.0
05/01/2018 00:45,4.68,5.54,0.0,0.0,64.53,100.0,2018-01-05T00:45:00.0,-23.3,74.7
05/01/2018 01:00,4.72,5.58,0.0,0.0,64.58,100.0,2018-01-05T01:00:00.0,-23.6,75.3
05/01/2018 01:15,4.68,5.36,0.0,0.0,65.77,100.0,2018-01-05T01:15:00.0,-21.5,78.1
05/01/2018 01:30,4.68,5.33,0.0,0.0,65.98,100.0,2018-01-05T01:30:00.0,-24.6,71.6
05/01/2018 01:45,4.61,4.86,0.0,0.0,68.82,100.0,2018-01-05T01:45:00.0,-20.7,77.9
05/01/2018 02:00,4.61,4.68,0.0,0.0,70.18,100.0,2018-01-05T02:00:00.0,-21.9,77.6
05/01/2018 02:15,4.64,5.0,0.0,0.0,68.02,100.0,2018-01-05T02:15:00.0,-23.8,77.6
05/01/2018 02:30,4.64,4.97,0.0,0.0,68.24,100.0,2018-01-05T02:30:00.0,-21.5,82.0
05/01/2018 02:45,4.68,5.22,0.0,0.0,66.75,100.0,2018-01-05T02:45:00.0,-22.4,78.4
05/01/2018 03:00,4.64,5.04,0.0,0.0,67.73,100.0,2018-01-05T03:00:00.0,-25.2,84.1
05/01/2018 03:15,4.61,5.08,0.0,0.0,67.2,100.0,2018-01-05T03:15:00.0,-21.0,84.5
05/01/2018 03:30,4.68,5.04,0.0,0.0,68.05,100.0,2018-01-05T03:30:00.0,-23.3,76.7
05/01/2018 03:45,4.61,5.0,0.0,0.0,67.79,100.0,2018-01-05T03:45:00.0,-21.7,79.6
05/01/2018 04:00,4.72,5.0,0.0,0.0,68.65,100.0,2018-01-05T04:00:00.0,-24.0,80.1
05/01/2018 04:15,4.61,4.68,0.0,0.0,70.18,100.0,2018-01-05T04:15:00.0,-22.1,80.4
05/01/2018 04:30,4.61,4.72,0.0,0.0,69.87,100.0,2018-01-05T04:30:00.0,-23.4,83.9
05/01/2018 04:45,4.61,4.86,0.0,0.0,68.82,100.0,2018-01-05T04:45:00.0,-28.2,79.9
05/01/2018 05:00,4.61,4.82,0.0,0.0,69.12,100.0,2018-01-05T05:00:00.0,-19.7,72.2
05/01/2018 05:15,4.68,4.97,0.0,0.0,68.55,100.0,2018-01-05T05:15:00.0,-24.8,79.2
05/01/2018 05:30,4.64,4.93,0.0,0.0,68.54,100.0,2018-01-05T05:30:00.0,-24.7,82.3
05/01/2018 05:45,4.57,4.79,0.0,0.0,69.03,100.0,2018-01-05T05:45:00.0,-19.7,79.9
05/01/2018 06:00,4.64,4.93,0.0,0.0,68.54,100.0,2018-01-05T06:00:00.0,-20.2,82.1
05/01/2018 06:15,4.61,4.79,0.0,0.0,69.34,100.0,2018-01-05T06:15:00.0,-22.2,81.4
05/01/2018 06:30,4.64,4.82,0.0,0.0,69.35,100.0,2018-01-05T06:30:00.0,-22.1,70.4
05/01/2018 06:45,4.61,4.72,0.0,0.0,69.87,100.0,2018-01-05T06:45:00.0,-22.5,80.5
05/01/2018 07:00,4.61,4.9,0.0,0.0,68.52,100.0,2018-01-05T07:00:00.0,-23.5,83.6
05/01/2018 07:15,4.57,5.08,0.0,0.0,66.88,100.0,2018-01-05T07:15:00.0,-23.1,75.6
05/01/2018 07:30,5.33,4.97,0.0,0.0,73.14,100.0,2018-01-05T07:30:00.0,-21.3,74.8
05/01/2018 07:45,6.98,5.18,0.0,0.0,80.3,100.0,2018-01-05T07:45:00.0,-19.3,78.0
05/01/2018 08:00,7.02,4.97,0.0,0.0,81.62,100.0,2018-01-05T08:00:00.0,-19.5,83.0
05/01/2018 08:15,72.14,45.22,0.0,0.03,84.73,100.0,2018-01-05T08:15:00.0,-20.8,76.3
05/01/2018 08:30,117.61,66.56,0.0,0.05,87.03,100.0,2018-01-05T08:30:00.0,-25.4,74.9
05/01/2018 08:45,98.71,62.35,0.0,0.05,84.55,100.0,2018-01-05T08:45:00.0,-21.4,76.6
05/01/2018 09:00,136.48,59.44,0.0,0.06,91.68,100.0,2018-01-05T09:00:00.0,-27.0,73.9
05/01/2018 09:15,120.71,36.47,0.0,0.06,95.73,100.0,2018-01-05T09:15:00.0,-21.0,74.2
05/01/2018 09:30,94.82,32.76,0.0,0.04,94.52,100.0,2018-01-05T09:30:00.0,-21.4,76.6
05/01/2018 09:45,114.7,39.02,0.0,0.05,94.67,100.0,2018-01-05T09:45:00.0,-18.6,82.5
05/01/2018 10:00,132.16,45.47,0.0,0.06,94.56,100.0,2018-01-05T10:00:00.0,-21.7,76.2
05/01/2018 10:15,77.08,26.35,0.0,0.04,94.62,100.0,2018-01-05T10:15:00.0,-24.7,76.9
05/01/2018 10:30,128.56,45.4,0.0,0.06,94.29,100.0,2018-01-05T10:30:00.0,-22.9,76.3
05/01/2018 10:45,132.48,46.04,0.0,0.06,94.46,100.0,2018-01-05T10:45:00.0,-18.2,74.5
05/01/2018 11:00,114.3,43.81,0.0,0.05,93.38,100.0,2018-01-05T11:00:00.0,-19.2,72.3
05/01/2018 11:15,129.85,63.86,0.0,0.06,89.74,100.0,2018-01-05T11:15:00.0,-23.4,72.6
05/01/2018 11:30,120.28,65.99,0.0,0.06,87.67,100.0,2018-01-05T11:30:00.0,-22.1,71.1
05/01/2018 11:45,130.03,63.79,0.0,0.06,89.78,100.0,2018-01-05T11:45:00.0,-19.2,79.8
05/01/2018 12:00,97.88,42.19,0.0,0.04,91.83,100.0,2018-01-05T12:00:00.0,-21.9,77.1
05/01/2018 12:15,8.86,0.72,20.2,0.0,99.67,40.17,2018-01-05T12:15:00.0,-16.9,72.4
05/01/2018 12:30,7.92,0.0,26.32,0.0,100.0,28.81,2018-01-05T12:30:00.0,-19.0,73.3
05/01/2018 12:45,8.32,0.0,25.74,0.0,100.0,30.76,2018-01-05T12:45:00.0,-22.0,77.1
05/01/2018 13:00,8.21,0.0,25.81,0.0,100.0,30.31,2018-01-05T13:00:00.0,-21.1,75.7
05/01/2018 13:15,50.08,10.12,7.6,0.02,98.02,98.87,2018-01-05T13:15:00.0,-16.5,69.0
05/01/2018 13:30,124.63,41.83,0.0,0.06,94.8,100.0,2018-01-05T13:30:00.0,-20.5,72.9
05/01/2018 13:45,114.05,36.43,0.0,0.05,95.26,100.0,2018-01-05T13:45:00.0,-20.5,71.3
05/01/2018 14:00,69.73,19.37,0.0,0.03,96.35,100.0,2018-01-05T14:00:00.0,-18.2,74.3
05/01/2018 14:15,72.58,29.77,0.0,0.03,92.52,100.0,2018-01-05T14:15:00.0,-15.2,67.1
05/01/2018 14:30,87.05,36.65,0.0,0.04,92.16,100.0,2018-01-05T14:30:00.0,-16.4,73.5
05/01/2018 14:45,132.23,59.04,0.0,0.06,91.31,100.0,2018-01-05T14:45:00.0,-18.2,69.4
05/01/2018 15:00,81.72,28.76,0.0,0.04,94.33,100.0,2018-01-05T15:00:00.0,-20.2,74.4
05/01/2018 15:15,96.84,36.9,0.0,0.04,93.45,100.0,2018-01-05T15:15:00.0,-21.6,72.6
05/01/2018 15:30,129.85,56.52,0.0,0.06,91.69,100.0,2018-01-05T15:30:00.0,-18.0,67.5
05/01/2018 15:45,92.95,38.09,0.0,0.04,92.53,100.0,2018-01-05T15:45:00.0,-19.0,66.7
05/01/2018 16:00,146.34,66.92,0.0,0.07,90.94,100.0,2018-01-05T16:00:00.0,-19.7,73.2
05/01/2018 16:15,98.5,39.02,0.0,0.05,92.97,100.0,2018-01-05T16:15:00.0,-17.7,70.1
05/01/2018 16:30,129.67,60.62,0.0,0.06,90.59,100.0,2018-01-05T16:30:00.0,-21.5,70.0
05/01/2018 16:45,121.07,44.93,0.0,0.06,93.75,100.0,2018-01-05T16:45:00.0,-19.6,75.5
05/01/2018 17:00,69.8,27.79,0.0,0.03,92.91,100.0,2018-01-05T17:00:00.0,-22.1,72.4
05/01/2018 17:15,145.69,66.35,0.0,0.07,91.01,100.0,2018-01-05T17:15:00.0,-19.9,66.3
05/01/2018 17:30,117.68,51.98,0.0,0.05,91.47,100.0,2018-01-05T17:30:00.0,-23.0,70.5
05/01/2018 17:45,41.54,1.8,6.98,0.02,99.91,98.62,2018-01-05T17:45:00.0,-22.8,73.8
05/01/2018 18:00,75.06,13.5,3.56,0.03,98.42,99.89,2018-01-05T18:00:00.0,-23.1,74.2
05/01/2018 18:15,43.38,18.9,0.61,0.02,91.68,99.99,2018-01-05T18:15:00.0,-19.0,69.2
05/01/2018 18:30,68.54,45.68,0.0,0.03,83.21,100.0,2018-01-05T18:30:00.0,-18.6,61.7
05/01/2018 18:45,59.8,24.62,0.0,0.03,92.47,100.0,2018-01-05T18:45:00.0,-20.0,69.1
05/01/2018 19:00,65.05,27.65,0.0,0.03,92.03,100.0,2018-01-05T19:00:00.0,-18.2,75.4
05/01/2018 19:15,67.0,27.72,0.0,0.03,92.4,100.0,2018-01-05T19:15:00.0,-21.2,70.8
05/01/2018 19:30,57.28,20.92,0.0,0.03,93.93,100.0,2018-01-05T19:30:00.0,-21.2,70.8
05/01/2018 19:45,55.62,19.66,0.0,0.03,94.28,100.0,2018-01-05T19:45:00.0,-18.7,66.7
05/01/2018 20:00,51.77,16.34,0.0,0.02,95.36,100.0,2018-01-05T20:00:00.0,-22.4,65.7
05/01/2018 20:15,44.17,4.18,0.04,0.02,99.56,100.0,2018-01-05T20:15:00.0,-17.5,73.4
05/01/2018 20:30,55.15,11.52,0.07,0.03,97.89,100.0,2018-01-05T20:30:00.0,-26.7,72.7
05/01/2018 20:45,38.05,1.4,4.43,0.02,99.93,99.33,2018-01-05T20:45:00.0,-18.6,73.4
05/01/2018 21:00,19.51,0.0,17.64,0.01,100.0,74.18,2018-01-05T21:00:00.0,-23.5,68.1
